,ID,Título,Descrição,Categoria
431,191557,pesquisadores da unb dentre os 2 mais influentes do mundo,a universidade de brasília tem 31 pesquisadores entre os 2 mais influentes do mundo segundo levantamento da universidade de stanford e pelo repositório de dados elsevier a seleção enumera os cem mil melhores cientistas do mundo que são classificados em 22 áreas de conhecimento ,unbtv
432,191554,2111  cátedra de altos estudos em ciências humanas e sociais na unb e jornada de jovens pesquisadores 3ª edição,,unbtv
433,191549,vídeo institucional  revista darcy,a revista darcy é uma publicação de jornalismo científico e cultural da universidade de brasília gratuitamente disponível no site da publicação  wwwrevistadarcyunbbr,unbtv
434,191536,unbtv entrevista brasil participa da cop 28  diego lindoso,unbtv entrevista brasil participa da cop 28  diego lindoso,entrevista
435,191483,pint of milk expõe insetos para crianças,o evento de divulgação científica pint of science que ocorre em restaurantes e bares ao redor do mundo teve este ano uma versão para crianças o pint of milk o evento kids encantou os pequenos com uma enorme diversidade de insetos do mundo todo e especialmente do cerrado como besouros abelhas e formigas,unbtv
436,191463,palestra dr willian g kaelin jr,,unbtv
437,191457,fazendo ciência formando cientistas vinicius cerqueira silva,fazendo ciência formando cientistas vinicius cerqueira silvapropriedades físicas de óxidos de in e sn nanoestruturas,pesquisa e ciência
438,191455,legados cinematográficos entrevistas com especialistas sobre o expressionismo alemão,x1f3ac bemvindos ao nosso canal preparemse para uma jornada fascinante pelo mundo do cinema e da história cinematográfica neste vídeo mergulhamos nas profundezas do expressionismo alemão um movimento artístico que deixou uma marca indelével na sétima arte ,entrevista
439,191454,unb divulga livros de escritoras brasilienses,a livraria da universidade de brasília unb recebe o lançamento de livros de escritoras brasilienses 13112023,unbtv
440,191452,faculdade de educação física sedia mostra de dança,a tradicional mostra de dança retornou à faculdade de educação física fefunb as aulas são uma extensão da disciplina de metodologias de dança e expressão corporal que é ofertada semestralmente para a comunidade acadêmica o objetivo é trabalhar estratégias de consciência corporal para os alunos se expressarem por meio dos movimentos independentemente de terem ou não experiência em dança confira,unbtv
441,191450,2011  cátedra de altos estudos em ciências humanas e sociais na unb e jornada de jovens pesquisadores 3ª edição,cátedra de altos estudos em ciências humanas e sociais na unb e jornada de jovens pesquisadores  3ª edição,unbtv
442,191447,feira de negócios e inovação 2023,nos dias 23 e 24 de novembro a comunidade acadêmica teve a oportunidade de conhecer as tecnologias criadas na universidade de brasília durante a feira de negócios e inovação o evento ocorrerá no prédio do centro de apoio ao desenvolvimento científico e tecnológico cdtunb ,unbtv
443,191446,professora lança livro sobre escolaparque de brasília,o livro 34memórias da escolaparque de brasília34 escrito pela professora da faculdade de educação física ingrid dittrich wiggers foi destaque no portfólio de pesquisa da unb impactos em brasília e no distrito federal editado pelo dpi em 2021 a apresentação do livro será no dia 29 de novembro às 1630h na livraria da editora unb,unbtv
444,191445,unb recebe primeiro congresso internacional de ciências sociais,,unbtv
445,191424,fazendo ciência formando cientistas maria raquel gomes maia,projeto mulheres curandeiras e enfermeiras o que dizem os programas de graduação ,pesquisa e ciência
446,191423,fazendo ciência formando cientistas canela suertegaray batista,projeto o lugar das artes visuais no projeto de vida,pesquisa e ciência
447,191422,fazendo ciência formando cientistas jackson lemes da silva,projeto ex pajé e a última floresta ficção no documentário indígena nacional,pesquisa e ciência
448,191421,fazendo ciência formando cientistas heleno prois slompo,projeto fenômeno enos e a seca do rio paraná,pesquisa e ciência
449,191417,unbtv entrevista mês da consciência negra  iêda leal,dando continuidade à série de entrevistas sobre o “mês da consciência negra” o unbtv entrevista recebe a secretária de gestão do sistema nacional de promoção da igualdade racial do ministério da igualdade racial iêda leal pedagoga e ativista antirracista iêda leal é integrante do movimento negro unificado há mais de 40 anos assista,entrevista
450,191367,ciclo de debates  diálogos com a história da unb e suas perspectivas de futuro  márcia abrahão,a terceira convidada do ciclo de debates “diálogos com a história da unb e suas perspectivas de futuro” foi a professora márcia abrahão magnífica reitora da instituição a palestra aconteceu no dia 17 de outubro no auditório antônio rodrigues na sede do sintfub confira a íntegra da palestra,entrevista
451,191355,unbtv entrevista discursos racistas antirracistas e da extrema direita,o programa unbtv entrevista recebe o linguista teun van dijk para abordar questões sobre racismo ideologia e os discursos da extrema direita e dos movimentos sociais confira,entrevista
452,191351,unbtv entrevista escravização contemporânea,a organização internacional do trabalho oit estima que 50 milhões de pessoas vivem em situação de escravidão moderna no brasil entre os anos de 1995 e 2022 mais de 60 mil trabalhadores foram encontrados em condições de trabalho análogas à escravidão sobre esse cenário convidamos o professor ricardo rezende professor da ufrj no núcleo de estudo de políticas públicas em direitos humanos e especialista no debate sobre o trabalho escravo contemporâneo assista,entrevista
453,191350,emcantos liberdade sinfonia,,arte e cultura
454,191315,428ª reunião do cad,428ª reunião do conselho administrativo da unb cad 16112023,unbtv
455,191248,pessoas vulneradas e o consumo de psicoativos o cuidado em liberdade,pessoas vulneradas e o consumo de psicoativos o cuidado em liberdadea liga acadêmica de bioética e direitos humanos liabdh da universidade de brasília unb em parceria com a sociedade brasileira de bioética regional distrito federal ssbdf e com o programa de pósgraduação em bioética da unb ppgbioéticaunb promovem o segundo ciclo de aula públicas sobre bioética e direitos humanos composto por um ciclo de três aulas públicas transmitidas pela unbtvo tema desta 1ª aula é 34pessoas vulneradas e o consumo de psicoativos o cuidado em liberdade” ministrada pelo professor dr antonio nery filho fundador e coordenador geral do centro de estudos e terapia do abuso de drogascetad fmbufba 19852013convidado professor dr antonio nery filho fmbufba e cetadfmbufba coordenação professora dra marianna holanda fceunb e ppgbioéticaunb mediação lucas salgado liabdh comunicação e artes bárbara gripp beatriz ernesto e laíz guedes liabdh suporte técnico fernanda pereira neves liabdh transmissão unbtv julho 2022,unbtv
456,191243,colóquio sobre vulnerabilidade ambiental,acompanhe o colóquio sobre 34vulnerabilidade ambiental na estação ecológica de águas emendadas esecae e na serrinha do paranoá34 realizado no auditório augusto boal na faculdade de planaltina fupunb ,unbtv
457,191213,longevidade conectada e estação de telessaúde,a primeira estação de telessaúde integrada e de bemestar do brasil foi inaugurada em solenidade na faculdade unb ceilândia fce a estrutura busca ampliar o acesso da população a serviços de saúde com foco em pacientes de 60 anos ou mais a universidade de brasília coordena a fase de avaliação e implementação do projeto que foi desenvolvido por pesquisadores da universidade de são paulo usp com apoio do ministério da saúde ms“a vantagem é ampliar a mobilidade levar a telessaúde para locais remotos – que às vezes não têm infraestrutura de energia elétrica e rede de internet – com agilidade ampliar o acesso da população às ações e serviços de saúde” comemorou ana estela haddad no evento foram anunciadas as próximas capitais a receberem a estrutura santos em são paulo e manaus no amazonas ,unbtv
458,191211,vozes diplomáticas embaixada da bélgica,nesta edição você confere a entrevista com o embaixador da bélgica no brasil patrick herman,entrevista
459,191210,vozes diplomáticas embaixada da itália,nesta edição do programa vozes diplomáticas o professor argemiro procópio conversa com o embaixador da itália no brasil antonio bernardini ,entrevista
460,191209,vozes diplomáticas fé e justiça no mundo,nesta edição o professor argemiro procópio conversa com o pastor carlos möller na pauta a declaração conjunta sobre a doutrina da justificação da federação luterana mundial e da igreja católica que completou 20 anos em 2019 ,entrevista
461,191208,exclusiva nação zumbi,nesta edição do exclusiva conversamos com a banda pernambucana nação zumbi eles falaram do álbum mais recente 34radiola nz34 disco de releituras das comemorações do lendário álbum 34da lama ao caos34 e dos projetos do grupo confira a entrevista completa,arte e cultura
462,191203,universidade para quê  o acesso à universidade pública  ep9,nesse nono programa mostraremos como o acesso à universidade transformou a vida de jovens de planaltina resultando no projeto de extensão “educação” em que estudantes da unb ministram um curso gratuito preparatório para o enemacompanhe notícias da extensão da fup e do projeto educação nas redes sociais64extensaofup 64educacaoplanaltinaunbtv  setembro2023,pesquisa e ciência
463,191202,universidade pra quê  a universidade camponesa a licenciatura em educação do campo  ep8,nesse oitavo programa apresentamos o curso de licenciatura em educação do campo ledoc ofertado no campus de planaltina desde 2008 e as mudanças que promoveu nos territórios onde atua e na própria universidadeunbtv  maio2023,pesquisa e ciência
464,191201,universidade para quê  a universidade e a cooperação internacional  ep7,nesse sétimo programa discutimos como se dão as relações de cooperação entre as universidades dos diversos países do mundo e suas consequências para o desenvolvimento científico e tecnológico nesse episódio o professor sérgio sauer comenta sua experiência durante o pósdoutoramento na universidade de helsinki finlândia a professora renata aquino conta a trajetória da parceria entre unb e a universidade sorbonne universidade pierre e marie curie nas pesquisas sobre nanociências e o professor paulino fortes da universidade de cabo verde relembra sua visita à unb e ao campus de planaltinamais informaçõesforges – fórum da gestão do ensino superior no países e regiões de língua portuguesahttpsaforgesorguniversidade de cabo verdehttpsunicveducvptuniversidade de sorbonnehttpswwwsorbonneuniversitefrenuniversidade de helsinkihttpswwwhelsinkifienunbtv  março2023,pesquisa e ciência
465,191200,universidade para quê  o apoio da universidade ao poder público  ep6,nesse sexto episódio discutimos o papel das universidades no apoio à gestão pública a partir de três parcerias estabelecidas entre o campus de planaltina e órgãos do governo federal ministério da educação instituto nacional de colonização e reforma agrária  incra e agência nacional de mineraçãomais informaçõescegafi – centro de gestão e inovação da agricultura familiar da universidade de brasíliahttpswwwcegafiunbcomanm – agência nacional de mineraçãohttpswwwgovbranmptbrunbtv  dezembro2022,pesquisa e ciência
466,191127,abertura  21º encontro nacional de pesquisadores em jornalismo,ato político em defesa do jornalismo como profissão e forma social de conhecimento entidades nacionais do campo fenaj e sindicato dos jornalistas de brasília leitura da “carta de brasília” conferência de abertura profa dra florence le cam universidade livre de bruxelas bélgica tema “o futuro do jornalismo e o protagonismo das mulheres jornalistas” unbtv  novembro2023,unbtv
467,191121,vasto mundo a visita de lula à china,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe giorgio romano professor da ufabc e pesquisador da rede brasileira de estudos da china para conversar sobre a visita de lula à china,entrevista
468,191120,vasto mundo a geopolítica da amazônia,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe carlos potiara castro doutor em ciências sociais pela unicamp e pesquisador do núcleo de altos estudos amazônicos ufpa para conversar sobre a geopolítica da amazôniaunbtv  outubro2022,entrevista
469,191119,vasto mundo retrocessos políticos na nicarágua,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe igor fuser doutor em ciência política pela usp e professor da ufabc para conversar sobre os retrocessos políticos na nicarágua ,entrevista
470,191118,unbtv ciência pesquisas identificam a origem da madeira por meio de análises bioquímicas,o alimento e a água que todos os seres vivos absorvem ao longo da vida ficam registrados no organismo em humanos os marcadores são encontrados em unhas cabelos e ossos dizer de onde veio uma substância pode ser a chave para a resolução de problemas como contrabando de madeira tráfico de animais e pessoas desaparecidas isso tem sido possível por meio de uma metodologia chamada aplicação dos isótopos estáveis que combina conhecimentos da química ecologia e estatística no df a unb e a polícia federal estabeleceram uma parceria no uso dessa metodologia para desvendar a origem da madeira de modo a identificar se ela foi extraída de forma ilegal ou não unbtv  maio2022,pesquisa e ciência
471,191117,unbtv ciência impressora 3d promete revolucionar construção de casas,uma impressora 3d de baixo custo construída na faculdade de arquitetura e urbanismo tem facilitado há quatro anos a produção de maquetes de alunos e de objetos para aulas de desenho agora a meta é mais ambiciosa dois professores da fau têm trabalhado no desenvolvimento de uma impressora que possa materializar sonhos mais ousados como a construção de uma casa com custo e tempo reduzidos unbtv  julho2022,pesquisa e ciência
472,191116,unbtv ciência brasília além do plano piloto,pesquisa premiada da faculdade de arquitetura e urbanismo da unb revelou a partir de documentos inéditos que o planejamento do distrito federal incluía um cinturão de abastecimento da zona urbana formado por áreas rurais com produção agrícola voltada à população da cidade os documentos estavam no arquivo nacional no rio de janeiro e demonstram que o plano da capital incluía a formação de comunidades no campo uma das conclusões do estudo é que o plano não saiu do papel e a mancha rural foi “engolida” pelo crescimento urbano das regiões administrativas do distrito federalunbtv  outubro2022,pesquisa e ciência
473,191114,universidade para quê  a universidade em defesa do cerrado  ep5,nesse quinto episódio apresentamos três linhas de pesquisas do campus da unb em planaltina que contribuem para a preservação do cerrado o monitoramento da bacia do rio araguaia o uso dos frutos do cerrado pelos povos cerratenses e estratégias de regeneração da vegetação do cerradopara conhecer mais a respeito dessas ações visite os links a seguirprojeto araguaia vivohttpswwwaraguaiavivocom livro cerrado em saboreshttpswwwresearchgatenetpublication336650875cerradoemsabores webambientehttpswwwwebambientegovbrunbtv  setembro2022,pesquisa e ciência
474,191113,universidade para quê  a universidade e os povos tradicionais  ep4,nesse quarto episódio discutiremos como a licenciatura em educação do campo ledoc e projetos de extensão e impactaram lideranças xavante no mato grosso e a comunidade quilombola kalunga em goiásunbtv  agosto2022,pesquisa e ciência
475,191112,universidade para quê  a relação da universidade com os territórios  ep3,nesse terceiro episódio discutiremos os impactos nos territórios provocados pela instalação de um campus da unb em planaltina na periferia do distrito federal a partir de depoimentos que consideram diversos olhares a respeito do território e da universidade públicaalgumas imagens utilizadas no programa foram produzidas pelo professor leonio matos no projeto comissão escolar planaltina e pela associação dos amigos do centro histórico de planaltina aachp para conhecer mais a respeito dessas ações visite os links a seguircomissão escolar planaltinahttpswwwyoutubecomchanneluc1dab9j3vdyq5krf4bxgpgavideos  associação dos amigos do centro histórico de planaltina aachphttpswwwflickrcomphotos7257794564n03albums  httpswwwflickrcomphotos7257794564n03albums  unbtv  julho2022,pesquisa e ciência
476,191049,universidade para quê  a expansão e interiorização das universidades federais  ep2,nesse segundo episódio um programa especial em homenagem aos 60 anos da unb e 16 da fup depoimentos de professoras estudantes egressos e membros da comunidade de planaltina revelam distintas dimensões dos impactos positivos da instalação do campus da unb em planaltinaunbtv  maio2022 ,pesquisa e ciência
477,191048,universidade para quê  a interação entre a universidade e a escola  ep1,o programa “universidade pra quê” busca divulgar à sociedade a partir das ações desenvolvidas no campus da unb em planaltina df os diversos e por vezes pouco conhecidos papéis da universidade pública para além do ensino de graduação tradicionalmente reconhecido como de alta qualidade são pesquisas projetos de extensão e parcerias com instituições governamentais internacionais comunitárias e ligadas à sociedade civil organizada que apoiam o desenvolvimento do território imediatamente ligado aos campi mas que também atingem extensas regiões no brasil e para além de suas fronteiras“universidade pra quê” é uma parceria entre unbtv e a faculdade unb planaltina fup por meio do laboratório de educação e comunicação comunitária lecom nesse primeiro episódio a professora juliana caixeta psicóloga e o professor djiby mane linguista apresentarão seus projetos ligados a um importante papel da universidade pública a sua interação com a escola unbtv  abril2022,pesquisa e ciência
478,191041,unb sedia 5º encontro nacional de jogos e atividades lúdicas jalequim level 5,o instituto de química da universidade de brasília recebeu o encontro nacional de jogos e atividades lúdicas no ensino de química física e biologia jalequim o evento promove o lúdico em diversos contextos no ensino de ciências assista,unbtv
479,191040,0310 9h  seminário nacional em defesa dos hospitais universitários e da vida,o seminário nacional em defesa dos hospitais universitários realizado nos dias 2 e 3 de outubro na unb em brasília contou com a participação do sintuff o evento aprovou uma carta e um conjunto de resoluções para mobilização em defesa dos hospitais universitários hus e contra a empresa brasileira de serviços hospitalares ebserh ,unbtv
480,191039,0210 14h  seminário nacional em defesa dos hospitais universitários e da vida,o seminário nacional em defesa dos hospitais universitários realizado nos dias 2 e 3 de outubro na unb em brasília contou com a participação do sintuff o evento aprovou uma carta e um conjunto de resoluções para mobilização em defesa dos hospitais universitários hus e contra a empresa brasileira de serviços hospitalares ebserh ,unbtv
481,191038,0210 9h seminário nacional em defesa dos hospitais universitários e da vida,o seminário nacional em defesa dos hospitais universitários realizado nos dias 2 e 3 de outubro na unb em brasília contou com a participação do sintuff o evento aprovou uma carta e um conjunto de resoluções para mobilização em defesa dos hospitais universitários hus e contra a empresa brasileira de serviços hospitalares ebserh ,unbtv
482,190993,tirando de letra meimei bastos,tirando de letra meimei bastosmeimei bastos é autora do livro “um verso e mei” malê 2017 escritora educadora produtora cultural coordenadora do campeonato de poesia falada do df e entorno e do slam q’brada é graduada em artes cênicas e mestranda em culturas e saberes pela universidade de brasília ao programa tirando de letra ela falada invisibilidade e apagamento de grupos historicamente marginalizados em especial mulheres e pessoas pretas e do seu mais recente livro 34a menina que bebeu água de chocalho avá 2022 que conta a corajosa e surpreendente aventura de uma menina negra que se lança ao desconhecido em busca de respostas ,entrevista
483,190991,exposição cultural atingidas costurando direitos,,unbtv
484,190989,vasto mundo lula no g7 e a política internacional,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe alexandre fuccille professor da universidade estadual paulista unesp e coordenador do ppg san tiago dantas unicamp unesp e pucsp para conversamos sobre lula no g7 e a política internacional,entrevista
485,190987,unbtv entrevista nova presidente da une fala sobre futuro da gestão,natural de pernambuco formada em licenciatura em química e atualmente estudante de engenharia ambiental manuella mirella é a primeira da família a ingressar no ensino superior público ela foi eleita a nova presidente da união nacional dos estudantes a une com 7427 dos votos na presença de 15 mil estudantes no 59º congresso da une no unbtv entrevista ela revela que o foco da próxima gestão vai ser a criação da lei de assistência estudantil,entrevista
486,190986,unbtv entrevista mês da consciência negra,a unbtv entrevista recebe abimael costa decano de administração da unb a conversa foi sobre o dia da consciência negra celebrado em novembro o decano falou sobre sua história e trouxe reflexões sobre a temática,entrevista
487,190985,esboços luiz gallina,a curiosidade de luiz gallina em descobrir e entender como mecanismos e processos funcionam dá origem a uma obra composta por gravuras pinturas e esculturas  abordando temas tão diversos quanto as árvores da paisagem de brasília a alquimia e os sonhos colecionados de forma escrita pelo artista durante anos,arte e cultura
488,190984,esboços ricardo caldeira,quando ricardo caldeira desenha parece dançar imprimindo na tela um traço marcante que fala sobre afeto negritude ancestralidade aqui o artista relembra sua infância e adolescência os primeiros trabalhos e a relação com a região de são sebastião local que o influenciou e que hoje ele transforma por meio da participação em coletivos culturais,arte e cultura
489,190942,a inteligência artificial a serviço da educação,o evento foi dia 4 de julho no cdtunb a organização é do departamento de línguas estrangeiras e tradução let a conferência foi com o professor ioan roxin diretor do laboratório elliadd da universidade de franchecomté fr o tema abordado  34a inteligência artificial a serviço da educação transformando desafios em oportunidade34  ,unbtv
490,190850,projeto da unb alia cinema e psicologia,o projeto de extensão cinepsi tem como objetivo utilizar o cinema para ajudar nos estudos da psicologia ⁠⁠⁠⁠⁠⁠⁠os encontros acontecem sempre às sextasfeiras no auditório do bsa sul da unb as sessões são abertas ao público assista à reportagem,unbtv
491,190843,exposição de manuscritos medievais,,unbtv
492,190842,estudo da unb revela benefícios dos morcegos para agricultura,um estudo da universidade de brasília aponta os benefícios dos morcegos para a agriculturaé que a maioria das espécies se alimentam de insetos e com isso reduzem a população de pragas no campocom a pesquisa foi possível mapear a economia com o uso de agrotóxicos nas plantações,unbtv
493,190841,fazendo ciência formando cientistas tatiana franco pereira,fazendo ciência formando cientistas tatiana franco pereiraaprendizado de máquina para a sugestão automática de correções em anotações,pesquisa e ciência
494,190832,fazendo ciência formando cientistas bruna almeida santos,fazendo ciência formando cientistas bruna almeida santosmecanismo de usabilidade de confirmação feedback em jogos sérios,pesquisa e ciência
495,190831,fazendo ciência formando cientistas breno ferreira rocha lima,fazendo ciência formando cientistas breno ferreira rocha limaaplicativo para manejo de transtornos autolimitados,pesquisa e ciência
496,190830,fazendo ciência formando cientistas barbara martins passos,fazendo ciência formando cientistas barbara martins passosprotocolo welfare quality,pesquisa e ciência
497,190829,fazendo ciência formando cientistas sabrina lopes frança,fazendo ciência formando cientistas sabrina lopes françatécnicas de imputação para variáveis quantitativas,pesquisa e ciência
498,190828,fazendo ciência formando cientistas fernando frejat,fazendo ciência formando cientistas fernando frejatestudo dos parâmetros de medição dos fluxos de ar e combustível para bancadas de ensino de motores de combustão interna,pesquisa e ciência
499,190793,fazendo ciência formando cientistas gustavo rosatto silva,fazendo ciência formando cientistas gustavo rosatto silvasistema microcontrolado embarcado para monitoramento de sensores,pesquisa e ciência
500,190792,fazendo ciência formando cientistas priscila alves de araújo,fazendo ciência formando cientistas priscila alves de araújoa terminologia do centro cultural e memória do mpdft,pesquisa e ciência
501,190791,fazendo ciência formando cientistas victor paiva barbosa,fazendo ciência formando cientistas victor paiva barbosaavaliação dos efeitos da curcumina e bpvpic como moduladores da via pi3kptenáktmtor,pesquisa e ciência
502,190789,fazendo ciência formando cientistas geovanna amaral de oliveira,nesta edição do fazendo ciência formando cientistas a estudante geovanna amaral de oliveira fala sobre a pesquisa 34memórias da luta das mulheres assistentes sociais na organização política da categoria de 1978 a 198934 sob a orientação da profª maria eleane rodrigues alves fazendo ciência formando cientistas é uma produção em parceria com o programa de iniciação científica proic do decanato de pósgraduação da unb,pesquisa e ciência
503,190787,fazendo ciência formando cientistas juliana dos anjos ribeiro dos santos,fazendo ciência formando cientistas juliana dos anjos ribeiro dos santosestudo do comportamento spinglass do sistema crvmn,pesquisa e ciência
504,190785,fazendo ciência formando cientistas aline gil,fazendo ciência formando cientistas aline gilas múltiplas dimensões do trabalho na era digital ,pesquisa e ciência
505,190782,fazendo ciência formando cientistas alisson ravel,fazendo ciência formando cientistas alisson raveldesenvolvimento de uma interface didática para estudos de aplicabilidade de geradores elétricos em sistemas fólicos,pesquisa e ciência
506,190778,fazendo ciência formando cientistas breno borro macedo,fazendo ciência formando cientistas breno borro macedodetecção de microplásticos em amostras aquosas,pesquisa e ciência
507,190777,fazendo ciência formando cientistas sarah gomes alkimim,fazendo ciência formando cientistas sarah gomes alkimimtransformação digital,pesquisa e ciência
508,190776,fazendo ciência formando cientistas maria clara aguiar,fazendo ciência formando cientistas maria clara aguiarmolho pesto a partir da panf orapro nobis,pesquisa e ciência
509,190774,fazendo ciência formando cientistas leonardo santos da cruz,fazendo ciência formando cientistas leonardo santos da cruzsubgrupos supersolúveis em grupos finitos,pesquisa e ciência
510,190769,política de inovação da unb,você conhece a política de inovação da unb a inovação desempenha papel importante nas universidades ela impulsiona a pesquisa e a transferência de tecnologia além de solucionar problemas na indústria e na sociedade por meio de criações inovadoras é por meio da inovação que as universidades contribuem de forma significativa para o avanço da ciência formação de profissionais qualificados e o desenvolvimento socioeconômico a política de inovação da unb é fruto da lei nº 10973 de 2004 e orienta as ações institucionais de incentivo e gestão da inovação promovendo a geração de conhecimento de produtos e de serviços para a sociedade assista ao vídeo conheça mais sobre a política de inovação e saiba como contribuir com soluções que beneficiem a sociedade,unbtv
511,190768,cerimônia de abertura da 1ª festa do livro da unb,aconteceu nesta terçafeira 19 no anfiteatro 9 do icc sul campus darcy ribeiro asa norte a solenidade de abertura da 1ª festa do livro da unb presidida pela reitora márcia abrahão e pelo vicereitor enrique huelva a cerimônia deu o pontapé inicial do evento com a temática pensadoras e autoras negras brasileiras uma reescritura do brasil a iniciativa é parte do projeto cultural 2023 da editora unb edu organizadora do eventocompletaram a mesa de abertura germana henriques pereira diretora da edu deborah santos chefe da secretaria de direitos humanos sdhunb jézio gutierre presidente da associação brasileira de editoras universitárias abeu e jéferson assumção diretor de livro leitura literatura e bibliotecas do ministério da cultura minc,unbtv
512,190711,conferência su23 lilia schwarcz,na quartafeira dia 27 de setembro tivemos encontro marcado com a lilia schwarcz com a palestra 34imagens da branquitude sobre a presença da ausência34 lilia schwarcz é historiadora e antropóloga brasileira é doutora em antropologia social pela universidade de são paulo e atualmente professora titular da faculdade de filosofia letras e ciências humanas na mesma universidade ,unbtv
513,190710,semuni 2023 conversas com a reitora,encontro entre os estudantes de ensino médio de escolas das regiões dos polos de extensão da unb com a reitora e decanos para de esclarecer dúvidas sobre formas de ingresso e mostrar as oportunidades que a instituição oferece,unbtv
514,190709,inspira unb  2º2023,34desvendando além da realidade uma jornada na inteligência artificial34 é o destaque do inspiraunb 22023 nossa aula inaugural nos levará a desbravar o empolgante universo da inteligência artificial ia com uma palestra conduzida por uma das mentes mais inovadoras da área a cientista da computação e influenciadora autodenominada hacker antirracista nina da hora 64ninadhora,unbtv
515,190686,tirando de letra patrícia melo,nesta edição do tirando de letra conversamos com patrícia melo uma das mais premiadas escritoras da literatura contemporânea brasileira cujas obras que têm a morte como questão central já foram publicadas em mais de 16 línguas na entrevista patrícia melo aborda o processo de escrita e criação de personagens o amadurecimento do trabalho e o seu último livro publicado 34mulheres empilhadas34  ,entrevista
516,190685,unbtv entrevista dia da visibilidade trans,em 29 de janeiro é celebrado o dia da visibilidade trans pelo reconhecimento de direitos de pessoas que não se identificam com o gênero designado ao nascer na unb a diretoria da diversidade a div em parceria com a comunidade universitária organizou uma semana de programação para celebrar e discutir questões relacionadas ao tema da visibilidade trans a div é vinculada ao decanato de assuntos comunitários da unb e tem como missão promover os direitos humanos relacionados a gênero raça etnia e orientação sexual na unb sobre a programação na semana da visibilidade trans e sobre as ações de acolhimento a essa população na unb conversamos com o assistente social da div hiury milhomem,entrevista
517,190676,tirando de letra vitor camargo de melo,além de escritor e roteirista vitor camargo de melo é antropólogo e mestre em direitos humanos e cidadania ao programa tirando de letra conta que começou a escrever as letras da banda de rock que tinha na adolescência e que serviu como uma oficina no seu primeiro romance embaixo das unhas penalux2021 ele mistura faroeste e narrativa policial ao contar a dura rotina de dois trabalhadores rurais escravizados no sul do pará,entrevista
518,190614,unb 60 anos em 60 segundos joão carlos teatini,unb 60 anos em 60 segundos  joão carlos teatini,unbtv
519,190613,unb 60 anos em 60 segundos ileno izídio,unb 60 anos em 60 segundos  ileno izídio,unbtv
520,190612,unb 60 anos em 60 segundos chiquinho,unb 60 anos em 60 segundos  chiquinho,unbtv
521,190611,unb 60 anos em 60 segundos maria emília,unb 60 anos em 60 segundos  maria emília,unbtv
522,190610,unb 60 anos em  60 segundos paulo câmara,unb 60 anos em 60 segundos  paulo câmara,unbtv
523,190608,unb 60 anos em 60 segundos vladimir carvalho,unb 60 anos em 60 segundos  vladimir carvalho,unbtv
524,190607,unb 60 anos em 60 segundos diêgo madureira,unb 60 anos em 60 segundos  diêgo madureira,unbtv
525,190606,unb 60 anos em 60 segundos argemiro procópio,unb 60 anos em 60 segundos  argemiro procópio,unbtv
526,190603,unb 60 anos em 60 segundos abimael costa,unb 60 anos em 60 segundos  abimael costa,unbtv
527,190602,unb 60 anos em 60 segundos enrique huelva,unb 60 anos em 60 segundos  enrique huelva,unbtv
528,190601,unb 60 anos em 60 segundos olgamir amancia,,unbtv
529,190600,unb 60 anos em 60 segundos márcia abrahão,unb 60 anos em 60 segundos  márcia abrahão,unbtv
530,190557,vasto mundo estados povos indígenas e política global,o programa vasto mundo da unbtv discute e analisa temas da política internacional contemporânea neste episódio roberto goulart menezes recebe joão urt professor da uffr e coordenador do grupo de pesquisa política global e povos indígenas para conversar sobre estado povos indígenas e política global programa exibido em maio2023,entrevista
531,190556,vozes diplomáticas 40 anos da guerra das malvinas,na retomada do programa vozes diplomáticas o professor argemiro procópio entrevista o secretário das malvinas antártica e atlântico sul guillermo carmona sobre a geopolítica internacional considerando os 40 anos da guerra das malvinas o posicionamento argentino frente ao conflito e aborda também o reposicionamento do país na geopolítica internacional a partir do fortalecimento das relações com a china o convite para participar da cúpula dos brics e a conjuntura do mercosulepisódio vozes diplomáticas exibido em 13052022,entrevista
532,190555,vozes diplomáticas chile,vozes diplomáticasconversa com embaixadores e representantes de instituições internacionaisneste episódio do programa vozes diplomáticas exibido em 15092023 o professor e jornalista rafael villas bôas entrevista o embaixador do chile no brasil excelentíssimo senhor sebastián depolo ,entrevista
533,190523,os desafios das eleições os impedimentos para a ocupação de cargos majoritários por mulheres,em 2022 o voto feminino completou 90 anos no brasil a participação de mulheres na política no entanto ainda esbarra em obstáculos que as impedem de ocupar cargos eletivos especialmente em postos majoritários como garantir a paridade de gênero nas eleições e por que é tão importante ver mais mulheres em posições de poder o último episódio da série 34os desafios das eleições34 investiga o assunto e tenta chegar a respostas para essas questões a equipe da unbtv entrevistou pesquisadoras que lidam com o tema e foi inclusive atrás de exemplos para mostrar como a violência política afasta as mulheres dos cargos públicos,séries especiais
